inspection_score,business_name,business_address,violation_description,risk_category,sup_dist,violation_count,quarter,year,month,day
86.0,Double Play Bar & Grill,2401 16th St,Foods not protected from contamination,2,2,4,3,2019,8,21
96.0,CHLOE'S,1399 CHURCH St,Inadequately cleaned or sanitized food contact surfaces,2,5,1,3,2019,8,21
86.0,Superette Market,128 EDDY ST,Improper or defective plumbing,1,10,5,3,2019,8,21
85.0,Cafe Destiji,1075 Front St,Inadequately cleaned or sanitized food contact surfaces,2,3,4,3,2019,8,21
75.0,L & L Hawaiian Barbecue,312 Kearny St,High risk food holding temperature,3,3,5,3,2019,8,21
84.0,Red Jade Restaurant,245 Church St.,Moderate risk vermin infestation,2,5,5,3,2019,8,21
84.0,Red Jade Restaurant,245 Church St.,Unapproved or unmaintained equipment or utensils,1,5,5,3,2019,8,21
91.0,Hops & Hominy,1 Tillman Pl,Improper storage of equipment utensils or linens,1,3,2,3,2019,8,21
91.0,Hops & Hominy,1 Tillman Pl,High risk food holding temperature,3,3,2,3,2019,8,21
96.0,PANDA EXPRESS,865 MARKET St C24,Inadequately cleaned or sanitized food contact surfaces,2,10,1,3,2019,8,22
87.0,Chili Lemon Garlic,518 Bryant St,Low risk vermin infestation,1,10,4,3,2019,8,22
88.0,Moyo's Yogurt,1737 Post St #367,Moderate risk vermin infestation,2,11,3,3,2019,8,22
79.0,Franciscan Crab Restaurant,Pier 43 1/2,Inadequate ventilation or lighting,1,3,6,3,2019,8,22
94.0,Starbucks Coffee,27 Drumm St,Insufficient hot water or running water,2,3,2,3,2019,8,22
88.0,Thanh Tam II,577 Valencia St.,Wiping cloths not clean or properly stored or inadequate sanitizer,1,2,4,3,2019,8,22
88.0,HAAGEN-DAZS #561,865 MARKET St,Inadequate and inaccessible handwashing facilities,2,10,4,3,2019,8,22
87.0,Subway #4066,5650 Geary Blvd,Unapproved or unmaintained equipment or utensils,1,4,3,3,2019,8,22
91.0,Mrs. Fields Cookies,865 Market St 9000,Unclean or degraded floors walls or ceilings,1,10,2,3,2019,8,22
85.0,My Canh Restaurant,626 Broadway St,Improper storage of equipment utensils or linens,1,3,4,3,2019,8,22
88.0,Thanh Tam II,577 Valencia St.,Foods not protected from contamination,2,2,4,3,2019,8,22
87.0,Chili Lemon Garlic,518 Bryant St,Unclean or unsanitary food contact surfaces,3,10,4,3,2019,8,22
98.0,"Campton Place SF, A Taj Hotel-Employee Cafeteria",340  St,Improper food storage,1,3,1,3,2019,8,22
79.0,Franciscan Crab Restaurant,Pier 43 1/2,High risk food holding temperature,3,3,6,3,2019,8,22
79.0,Franciscan Crab Restaurant,Pier 43 1/2,Low risk vermin infestation,1,3,6,3,2019,8,22
88.0,HAAGEN-DAZS #561,865 MARKET St,Unclean or degraded floors walls or ceilings,1,10,4,3,2019,8,22
87.0,Subway #4066,5650 Geary Blvd,Moderate risk food holding temperature,2,4,3,3,2019,8,22
79.0,Franciscan Crab Restaurant,Pier 43 1/2,Inadequately cleaned or sanitized food contact surfaces,2,3,6,3,2019,8,22
89.0,Little Delhi India Restaurant,83 Eddy St,Unapproved or unmaintained equipment or utensils,1,3,3,3,2019,8,22
85.0,My Canh Restaurant,626 Broadway St,Unclean or degraded floors walls or ceilings,1,3,4,3,2019,8,22
88.0,Thanh Tam II,577 Valencia St.,Improper storage of equipment utensils or linens,1,2,4,3,2019,8,22
85.0,My Canh Restaurant,626 Broadway St,Improper cooling methods,3,3,4,3,2019,8,22
88.0,HAAGEN-DAZS #561,865 MARKET St,Unapproved or unmaintained equipment or utensils,1,10,4,3,2019,8,22
94.0,Starbucks Coffee,27 Drumm St,Wiping cloths not clean or properly stored or inadequate sanitizer,1,3,2,3,2019,8,22
89.0,Little Delhi India Restaurant,83 Eddy St,Improper storage of equipment utensils or linens,1,3,3,3,2019,8,22
88.0,Moyo's Yogurt,1737 Post St #367,Inadequately cleaned or sanitized food contact surfaces,2,11,3,3,2019,8,22
87.0,Subway #4066,5650 Geary Blvd,Unclean or unsanitary food contact surfaces,3,4,3,3,2019,8,22
79.0,Franciscan Crab Restaurant,Pier 43 1/2,Unclean or degraded floors walls or ceilings,1,3,6,3,2019,8,22
87.0,Chili Lemon Garlic,518 Bryant St,Permit license or inspection report not posted,1,10,4,3,2019,8,22
91.0,Mrs. Fields Cookies,865 Market St 9000,Unclean or unsanitary food contact surfaces,3,10,2,3,2019,8,22
79.0,Franciscan Crab Restaurant,Pier 43 1/2,Noncompliance with shell fish tags or display,2,3,6,3,2019,8,22
94.0,"Campton Place SF, A Taj Hotel-Restaurant",340 Stockton St,Moderate risk food holding temperature,2,3,2,3,2019,8,22
88.0,Moyo's Yogurt,1737 Post St #367,Inadequate and inaccessible handwashing facilities,2,11,3,3,2019,8,22
88.0,Thanh Tam II,577 Valencia St.,Moderate risk food holding temperature,2,2,4,3,2019,8,22
89.0,Little Delhi India Restaurant,83 Eddy St,Improper cooling methods,3,3,3,3,2019,8,22
88.0,HAAGEN-DAZS #561,865 MARKET St,Inadequately cleaned or sanitized food contact surfaces,2,10,4,3,2019,8,22
85.0,My Canh Restaurant,626 Broadway St,Moderate risk vermin infestation,2,3,4,3,2019,8,22
94.0,"Campton Place SF, A Taj Hotel-Restaurant",340 Stockton St,Improper food storage,1,3,2,3,2019,8,22
87.0,Chili Lemon Garlic,518 Bryant St,Food safety certificate or food handler card not available,1,10,4,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Inadequately cleaned or sanitized food contact surfaces,2,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Inadequately cleaned or sanitized food contact surfaces,2,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Inadequately cleaned or sanitized food contact surfaces,2,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Inadequately cleaned or sanitized food contact surfaces,2,10,28,3,2019,8,22
94.0,Wise Sons Deli,3150 24th St,Unclean or degraded floors walls or ceilings,1,2,2,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Inadequate ventilation or lighting,1,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Inadequate ventilation or lighting,1,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Inadequate ventilation or lighting,1,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Inadequate ventilation or lighting,1,10,28,3,2019,8,22
80.0,Hot Pot Garden,1055 Taraval St,No person in charge of food facility,1,7,5,3,2019,8,22
85.0,ESTELA'S DONBURI,891 Bush St,Unclean or degraded floors walls or ceilings,1,3,4,3,2019,8,22
80.0,Hot Pot Garden,1055 Taraval St,High risk vermin infestation,3,7,5,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Moderate risk food holding temperature,2,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Moderate risk food holding temperature,2,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Moderate risk food holding temperature,2,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Moderate risk food holding temperature,2,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Permit license or inspection report not posted,1,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Permit license or inspection report not posted,1,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Permit license or inspection report not posted,1,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Permit license or inspection report not posted,1,10,28,3,2019,8,22
80.0,Hot Pot Garden,1055 Taraval St,Improper food storage,1,7,5,3,2019,8,22
80.0,Hot Pot Garden,1055 Taraval St,Unclean nonfood contact surfaces,1,7,5,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Moderate risk vermin infestation,2,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Moderate risk vermin infestation,2,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Moderate risk vermin infestation,2,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Moderate risk vermin infestation,2,10,28,3,2019,8,22
85.0,ESTELA'S DONBURI,891 Bush St,Unapproved or unmaintained equipment or utensils,1,3,4,3,2019,8,22
85.0,ESTELA'S DONBURI,891 Bush St,Unclean or unsanitary food contact surfaces,3,3,4,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Insufficient hot water or running water,2,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Insufficient hot water or running water,2,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Insufficient hot water or running water,2,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Insufficient hot water or running water,2,10,28,3,2019,8,22
85.0,ESTELA'S DONBURI,891 Bush St,Improper thawing methods,2,3,4,3,2019,8,22
94.0,Wise Sons Deli,3150 24th St,Moderate risk vermin infestation,2,2,2,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Improper or defective plumbing,1,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Improper or defective plumbing,1,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Improper or defective plumbing,1,10,28,3,2019,8,22
78.0,Charley's Grilled Subs,865 Market St,Improper or defective plumbing,1,10,28,3,2019,8,22
80.0,Hot Pot Garden,1055 Taraval St,Contaminated or adulterated food,3,7,5,3,2019,8,22
74.0,Golden Gate Dim Sum Seafood,1829 Clement St,Unclean nonfood contact surfaces,1,4,8,3,2019,8,23
92.0,Cotogna,490 Pacific Ave,Moderate risk food holding temperature,2,3,3,3,2019,8,23
74.0,Golden Gate Dim Sum Seafood,1829 Clement St,Inadequately cleaned or sanitized food contact surfaces,2,4,8,3,2019,8,23
74.0,Golden Gate Dim Sum Seafood,1829 Clement St,Moderate risk vermin infestation,2,4,8,3,2019,8,23
94.0,Vieni-Vieni,1431 Stockton St,Inadequate and inaccessible handwashing facilities,2,3,2,3,2019,8,23
74.0,Golden Gate Dim Sum Seafood,1829 Clement St,Inadequate or unsanitary refuse containers or area or no garbage service,1,4,8,3,2019,8,23
74.0,Golden Gate Dim Sum Seafood,1829 Clement St,Unapproved or unmaintained equipment or utensils,1,4,8,3,2019,8,23
94.0,Vieni-Vieni,1431 Stockton St,Unclean or degraded floors walls or ceilings,1,3,2,3,2019,8,23
92.0,Cotogna,490 Pacific Ave,Wiping cloths not clean or properly stored or inadequate sanitizer,1,3,3,3,2019,8,23
74.0,Golden Gate Dim Sum Seafood,1829 Clement St,Foods not protected from contamination,2,4,8,3,2019,8,23
74.0,Golden Gate Dim Sum Seafood,1829 Clement St,Inadequate and inaccessible handwashing facilities,2,4,8,3,2019,8,23
74.0,Golden Gate Dim Sum Seafood,1829 Clement St,Improper thawing methods,2,4,8,3,2019,8,23
92.0,Cotogna,490 Pacific Ave,Inadequate warewashing facilities or equipment,1,3,3,3,2019,8,23
73.0,Spices Restaurant,291 06th Ave,Unapproved or unmaintained equipment or utensils,1,4,7,3,2019,8,23
94.0,Garaje,475 03rd St,Unapproved or unmaintained equipment or utensils,1,10,2,3,2019,8,23
73.0,Spices Restaurant,291 06th Ave,No person in charge of food facility,1,4,7,3,2019,8,23
73.0,Spices Restaurant,291 06th Ave,Inadequately cleaned or sanitized food contact surfaces,2,4,7,3,2019,8,23
94.0,Garaje,475 03rd St,Inadequately cleaned or sanitized food contact surfaces,2,10,2,3,2019,8,23
73.0,Spices Restaurant,291 06th Ave,Unclean hands or improper use of gloves,3,4,7,3,2019,8,23
73.0,Spices Restaurant,291 06th Ave,Moderate risk food holding temperature,2,4,7,3,2019,8,23
73.0,Spices Restaurant,291 06th Ave,Improper thawing methods,2,4,7,3,2019,8,23
73.0,Spices Restaurant,291 06th Ave,Moderate risk vermin infestation,2,4,7,3,2019,8,23
77.0,Utopia Cafe,139 Waverly Pl,Unapproved or unmaintained equipment or utensils,1,3,6,3,2019,8,26
88.0,Little Caesars Pizza,955 Geneva Ave,Insufficient hot water or running water,2,1,4,3,2019,8,26
88.0,VENICE PIZZA AND RESTAURANT,5228 MISSION St,Inadequately cleaned or sanitized food contact surfaces,2,1,4,3,2019,8,26
79.0,Kam Lok Restaurant,834 Washington St,Foods not protected from contamination,2,3,6,3,2019,8,26
88.0,VENICE PIZZA AND RESTAURANT,5228 MISSION St,Moderate risk vermin infestation,2,1,4,3,2019,8,26
91.0,Spot Light Market,298 Guerrero St,High risk food holding temperature,3,5,2,3,2019,8,26
91.0,FINAL FINAL,2990 BAKER St,Improper storage of equipment utensils or linens,1,6,2,3,2019,8,26
79.0,Kam Lok Restaurant,834 Washington St,Unapproved or unmaintained equipment or utensils,1,3,6,3,2019,8,26
98.0,Gold Coast Grill & Catering,1650 HOLLOWAY Ave,Unapproved or unmaintained equipment or utensils,1,8,1,3,2019,8,26
92.0,7-ELEVEN STORE 2230-23342E,3080 SAN JOSE Ave,Improper storage use or identification of toxic substances,1,1,3,3,2019,8,26
91.0,FINAL FINAL,2990 BAKER St,High risk vermin infestation,3,6,2,3,2019,8,26
79.0,Kam Lok Restaurant,834 Washington St,Moderate risk vermin infestation,2,3,6,3,2019,8,26
88.0,Little Caesars Pizza,955 Geneva Ave,Moderate risk vermin infestation,2,1,4,3,2019,8,26
77.0,Utopia Cafe,139 Waverly Pl,Moderate risk vermin infestation,2,3,6,3,2019,8,26
88.0,Little Caesars Pizza,955 Geneva Ave,Unapproved or unmaintained equipment or utensils,1,1,4,3,2019,8,26
89.0,SAFEWAY #739,3350 MISSION St,High risk food holding temperature,3,2,3,3,2019,8,26
88.0,VENICE PIZZA AND RESTAURANT,5228 MISSION St,Unclean or degraded floors walls or ceilings,1,1,4,3,2019,8,26
98.0,Taqueria Mana,439 Stockton St,Low risk vermin infestation,1,3,1,3,2019,8,26
92.0,7-ELEVEN STORE 2230-23342E,3080 SAN JOSE Ave,Unclean or degraded floors walls or ceilings,1,1,3,3,2019,8,26
77.0,Utopia Cafe,139 Waverly Pl,Foods not protected from contamination,2,3,6,3,2019,8,26
98.0,AFC Sushi @Safeway 739,3350 Mission St,Unapproved or unmaintained equipment or utensils,1,2,1,3,2019,8,26
79.0,Kam Lok Restaurant,834 Washington St,Unclean or degraded floors walls or ceilings,1,3,6,3,2019,8,26
77.0,Utopia Cafe,139 Waverly Pl,Improper storage use or identification of toxic substances,1,3,6,3,2019,8,26
89.0,SAFEWAY #739,3350 MISSION St,Unclean or degraded floors walls or ceilings,1,2,3,3,2019,8,26
98.0,Sabra Restaurant,419 Grant Ave,Food safety certificate or food handler card not available,1,3,1,3,2019,8,26
88.0,Little Caesars Pizza,955 Geneva Ave,Unclean or degraded floors walls or ceilings,1,1,4,3,2019,8,26
79.0,Kam Lok Restaurant,834 Washington St,Improper storage of equipment utensils or linens,1,3,6,3,2019,8,26
88.0,VENICE PIZZA AND RESTAURANT,5228 MISSION St,Improper food storage,1,1,4,3,2019,8,26
92.0,7-ELEVEN STORE 2230-23342E,3080 SAN JOSE Ave,Inadequately cleaned or sanitized food contact surfaces,2,1,3,3,2019,8,26
77.0,Utopia Cafe,139 Waverly Pl,Moderate risk food holding temperature,2,3,6,3,2019,8,26
89.0,SAFEWAY #739,3350 MISSION St,Unapproved or unmaintained equipment or utensils,1,2,3,3,2019,8,26
77.0,Utopia Cafe,139 Waverly Pl,Unclean hands or improper use of gloves,3,3,6,3,2019,8,26
79.0,Kam Lok Restaurant,834 Washington St,Sewage or wastewater contamination,3,3,6,3,2019,8,26
96.0,BOBOQUIVARI'S,1450 LOMBARD St,Insufficient hot water or running water,2,6,1,3,2019,8,26
91.0,Spot Light Market,298 Guerrero St,Improper food storage,1,5,2,3,2019,8,26
82.0,ITHAI,720 Post St,Wiping cloths not clean or properly stored or inadequate sanitizer,1,3,4,3,2019,8,26
82.0,ITHAI,720 Post St,High risk food holding temperature,3,3,4,3,2019,8,26
82.0,ITHAI,720 Post St,Unclean hands or improper use of gloves,3,3,4,3,2019,8,26
82.0,ITHAI,720 Post St,Low risk vermin infestation,1,3,4,3,2019,8,26
100.0,Starbucks Coffee,1560 Van Ness Ave,NA,0,6,1,3,2019,8,26
86.0,North Beach Restaurant,1512 Stockton St,Low risk vermin infestation,1,3,4,3,2019,8,27
90.0,Pupuseria El Golazo,785 Moscow St,Inadequately cleaned or sanitized food contact surfaces,2,1,3,3,2019,8,27
84.0,New Lien Hing,400 Clement St,Unapproved or unmaintained equipment or utensils,1,4,12,3,2019,8,27
84.0,New Lien Hing,400 Clement St,Unapproved or unmaintained equipment or utensils,1,4,12,3,2019,8,27
90.0,SF Third Street Shell,551 03rd St,Inadequately cleaned or sanitized food contact surfaces,2,10,3,3,2019,8,27
96.0,Peet's Coffee & Tea,310 Broderick St,Unapproved or unmaintained equipment or utensils,1,11,2,3,2019,8,27
86.0,North Beach Restaurant,1512 Stockton St,Insufficient hot water or running water,2,3,4,3,2019,8,27
90.0,SF Third Street Shell,551 03rd St,Moderate risk food holding temperature,2,10,3,3,2019,8,27
84.0,New Lien Hing,400 Clement St,Wiping cloths not clean or properly stored or inadequate sanitizer,1,4,12,3,2019,8,27
84.0,New Lien Hing,400 Clement St,Wiping cloths not clean or properly stored or inadequate sanitizer,1,4,12,3,2019,8,27
96.0,Annie's Hot Dogs & Pretzels,"Golden Gate Park, Music Concourse",Wiping cloths not clean or properly stored or inadequate sanitizer,1,10,2,3,2019,8,27
90.0,Pupuseria El Golazo,785 Moscow St,Insufficient hot water or running water,2,1,3,3,2019,8,27
84.0,New Lien Hing,400 Clement St,Improper or defective plumbing,1,4,12,3,2019,8,27
84.0,New Lien Hing,400 Clement St,Improper or defective plumbing,1,4,12,3,2019,8,27
96.0,Peet's Coffee & Tea,310 Broderick St,Unclean or degraded floors walls or ceilings,1,11,2,3,2019,8,27
90.0,Orchard Garden Hotel,466 Bush St,Improper or defective plumbing,1,3,3,3,2019,8,27
90.0,Orchard Garden Hotel,466 Bush St,Moderate risk food holding temperature,2,3,3,3,2019,8,27
84.0,New Lien Hing,400 Clement St,Inadequate and inaccessible handwashing facilities,2,4,12,3,2019,8,27
84.0,New Lien Hing,400 Clement St,Inadequate and inaccessible handwashing facilities,2,4,12,3,2019,8,27
86.0,North Beach Restaurant,1512 Stockton St,Moderate risk food holding temperature,2,3,4,3,2019,8,27
96.0,Annie's Hot Dogs & Pretzels,"Golden Gate Park, Music Concourse",Improper or defective plumbing,1,10,2,3,2019,8,27
90.0,Pupuseria El Golazo,785 Moscow St,Unapproved or unmaintained equipment or utensils,1,1,3,3,2019,8,27
86.0,North Beach Restaurant,1512 Stockton St,Inadequately cleaned or sanitized food contact surfaces,2,3,4,3,2019,8,27
90.0,Orchard Garden Hotel,466 Bush St,Inadequately cleaned or sanitized food contact surfaces,2,3,3,3,2019,8,27
84.0,New Lien Hing,400 Clement St,Low risk vermin infestation,1,4,12,3,2019,8,27
84.0,New Lien Hing,400 Clement St,Low risk vermin infestation,1,4,12,3,2019,8,27
84.0,New Lien Hing,400 Clement St,Moderate risk food holding temperature,2,4,12,3,2019,8,27
84.0,New Lien Hing,400 Clement St,Moderate risk food holding temperature,2,4,12,3,2019,8,27
90.0,SF Third Street Shell,551 03rd St,Worker safety hazards,1,10,3,3,2019,8,27
87.0,Drumm Liquors,15 Drumm St,Inadequately cleaned or sanitized food contact surfaces,2,3,3,3,2019,8,27
90.0,Roam Artisan Burgers,1923 Fillmore Street,Improper or defective plumbing,1,11,4,3,2019,8,27
90.0,Roam Artisan Burgers,1923 Fillmore Street,Wiping cloths not clean or properly stored or inadequate sanitizer,1,11,4,3,2019,8,27
90.0,Roam Artisan Burgers,1923 Fillmore Street,Low risk vermin infestation,1,11,4,3,2019,8,27
90.0,Roam Artisan Burgers,1923 Fillmore Street,Inadequate and inaccessible handwashing facilities,2,11,4,3,2019,8,27
98.0,Cypress Grill,99 Harding Park Rd,Unclean nonfood contact surfaces,1,8,1,3,2019,8,27
87.0,Drumm Liquors,15 Drumm St,High risk food holding temperature,3,3,3,3,2019,8,27
87.0,Drumm Liquors,15 Drumm St,Food safety certificate or food handler card not available,1,3,3,3,2019,8,27
100.0,SFGH Volunteer Dept.,1001 Potrero Ave,NA,0,9,1,3,2019,8,27
100.0,MARCELLO'S PIZZA,420 CASTRO St,NA,0,5,1,3,2019,8,27
100.0,SPIKE'S COFFEES & TEAS,4117 19th St,NA,0,5,1,3,2019,8,27
86.0,SAI JAI THAI,771 O'FARRELL St,NA,0,10,1,3,2019,8,27
90.0,BREAD & BUTTER MARKET,888 O'FARRELL St,NA,0,10,1,3,2019,8,27
90.0,Crepe Cafe,Pier 39  Space D-3,Wiping cloths not clean or properly stored or inadequate sanitizer,1,3,5,3,2019,8,28
89.0,SF Bay Club -  Court Commisary,150 Greenwich St,Unapproved or unmaintained equipment or utensils,1,3,5,3,2019,8,28
89.0,SF Bay Club - Court Cafe,150 Greenwich St,High risk food holding temperature,3,3,5,3,2019,8,28
89.0,Foods Co #357,1800 FOLSOM St,Low risk vermin infestation,1,2,3,3,2019,8,28
90.0,Crepe Cafe,Pier 39  Space D-3,No thermometers or uncalibrated thermometers,1,3,5,3,2019,8,28
89.0,SF Bay Club -  Court Commisary,150 Greenwich St,Low risk vermin infestation,1,3,5,3,2019,8,28
90.0,Crepe Cafe,Pier 39  Space D-3,Unapproved or unmaintained equipment or utensils,1,3,5,3,2019,8,28
90.0,Crepe Cafe,Pier 39  Space D-3,Improper storage of equipment utensils or linens,1,3,5,3,2019,8,28
